idr,sol,conc,unit,chi,mw (g/mol),mol/kg,monomol/kg
GS24,Glycine,0,wt %,0.004990835,75.07,0,0
GS24,Glycine,2,wt %,0.00654384,75.07,0.271855112,0.271855112
GS24,Glycine,4,wt %,-0.00696536,75.07,0.555037521,0.555037521
GS24,Glycine,6,wt %,-0.016141081,75.07,0.850270244,0.850270244
GS24,Glycine,8,wt %,-0.016640942,75.07,1.158339173,1.158339173
GS24,Glycine,10,wt %,-0.047952076,75.07,1.480100055,1.480100055
GS24,Glycine,12,wt %,-0.067111657,75.07,1.816486431,1.816486431
GS24,Tricine,0,wt %,0.004990835,179.17,0,0
GS24,Tricine,4,wt %,0.061538495,179.17,0.232553813,0.232553813
GS24,Tricine,8,wt %,0.071707975,179.17,0.485329697,0.485329697
GS24,Tricine,12,wt %,0.11098327,179.17,0.761085206,0.761085206
GS24,Tricine,16,wt %,0.130070062,179.17,1.063103145,1.063103145
GS24,Tricine,20,wt %,0.156443215,179.17,1.395322878,1.395322878
GS24,Tricine,24,wt %,0.150634416,179.17,1.762513109,1.762513109
GS24,Sarcosine,0,wt %,0.004990835,89.09,0,0
GS24,Sarcosine,4,wt %,0.006280809,89.09,0.467691847,0.467691847
GS24,Sarcosine,8,wt %,-0.009488137,89.09,0.976052551,0.976052551
GS24,Sarcosine,12,wt %,-0.03213883,89.09,1.530627864,1.530627864
GS24,Sarcosine,16,wt %,-0.057975155,89.09,2.138019873,2.138019873
GS24,Sarcosine,20,wt %,-0.087795827,89.09,2.806151083,2.806151083
GS24,Sarcosine,24,wt %,-0.117972963,89.09,3.544611895,3.544611895
GS24,BetaineH2O,0,wt %,0.004990835,135.17,0,0
GS24,BetaineH2O,4,wt %,0.023347083,135.17,0.308253804,0.308253804
GS24,BetaineH2O,8,wt %,0.024532981,135.17,0.643312286,0.643312286
GS24,BetaineH2O,12,wt %,0.02476338,135.17,1.008830631,1.008830631
GS24,BetaineH2O,16,wt %,0.02395832,135.17,1.409160246,1.409160246
GS24,BetaineH2O,20,wt %,0.028658987,135.17,1.849522823,1.849522823
GS24,BetaineH2O,24,wt %,0.027484539,135.17,2.336239356,2.336239356
GS24,L-Tryptophan,0,wt %,0.004990835,204.23,0,0
GS24,L-Tryptophan,0.2,wt %,-0.049967422,204.23,0.009812506,0.009812506
GS24,L-Tryptophan,0.4,wt %,-0.070957034,204.23,0.019664419,0.019664419
GS24,L-Tryptophan,0.6,wt %,-0.068585882,204.23,0.029555978,0.029555978
GS24,L-Tryptophan,0.8,wt %,-0.071397629,204.23,0.039487422,0.039487422
GS24,L-Tryptophan,1,wt %,-0.068772612,204.23,0.049458993,0.049458993
GS24,L-Tryptophan,1.2,wt %,-0.066765255,204.23,0.059470935,0.059470935
GS24,D-Galactose,0,wt %,0.004990835,180.16,0,0
GS24,D-Galactose,4,wt %,0.00912141,180.16,0.231275903,0.231275903
GS24,D-Galactose,8,wt %,0.047132076,180.16,0.482662754,0.482662754
GS24,D-Galactose,12,wt %,0.059475153,180.16,0.756902955,0.756902955
GS24,D-Galactose,16,wt %,0.073066721,180.16,1.05726127,1.05726127
GS24,D-Galactose,20,wt %,0.075108923,180.16,1.387655417,1.387655417
GS24,D-Galactose,24,wt %,0.080012223,180.16,1.752827896,1.752827896
GS24,Trehalose2H2O,0,wt %,0.004990835,378.33,0,0
GS24,Trehalose2H2O,4,wt %,0.015852738,378.33,0.110133129,0.110133129
GS24,Trehalose2H2O,8,wt %,0.026432528,378.33,0.229843052,0.229843052
GS24,Trehalose2H2O,12,wt %,0.027190281,378.33,0.360435695,0.360435695
GS24,Trehalose2H2O,16,wt %,0.030705004,378.33,0.503465732,0.503465732
GS24,Trehalose2H2O,20,wt %,0.034940052,378.33,0.660798774,0.660798774
GS24,Trehalose2H2O,24,wt %,0.032324283,378.33,0.834693188,0.834693188
GS24,D-Mannitol,0,wt %,0.004990835,182.17,0,0
GS24,D-Mannitol,2,wt %,0.009723538,182.17,0.112028124,0.112028124
GS24,D-Mannitol,4,wt %,0.018016347,182.17,0.228724086,0.228724086
GS24,D-Mannitol,6,wt %,0.018160558,182.17,0.350385833,0.350385833
GS24,D-Mannitol,8,wt %,0.021578851,182.17,0.477337222,0.477337222
GS24,D-Mannitol,10,wt %,0.020161318,182.17,0.609930895,0.609930895
GS24,D-Mannitol,12,wt %,0.024910236,182.17,0.748551553,0.748551553
GS24,Xylitol,0,wt %,0.004990835,152.15,0,0
GS24,Xylitol,4,wt %,0.027839754,152.15,0.273852558,0.273852558
GS24,Xylitol,8,wt %,0.033793055,152.15,0.571518381,0.571518381
GS24,Xylitol,12,wt %,0.036568534,152.15,0.896244735,0.896244735
GS24,Xylitol,16,wt %,0.039774715,152.15,1.251897407,1.251897407
GS24,Xylitol,20,wt %,0.041299036,152.15,1.643115347,1.643115347
GS24,Xylitol,24,wt %,0.039674818,152.15,2.075514122,2.075514122
GS24,Meso-Erythritol,0,wt %,0.004990835,122,0,0
GS24,Meso-Erythritol,4,wt %,0.02281927,122,0.341530055,0.341530055
GS24,Meso-Erythritol,8,wt %,0.031258887,122,0.712758375,0.712758375
GS24,Meso-Erythritol,12,wt %,0.037249733,122,1.117734724,1.117734724
GS24,Meso-Erythritol,16,wt %,0.045796429,122,1.56128025,1.56128025
GS24,Meso-Erythritol,20,wt %,0.048613701,122,2.049180328,2.049180328
GS24,Meso-Erythritol,24,wt %,0.050206465,122,2.588438309,2.588438309
GS24,Myo-Inositol,0,wt %,0.004990835,180.16,0,0
GS24,Myo-Inositol,2,wt %,0.018450726,180.16,0.113277993,0.113277993
GS24,Myo-Inositol,4,wt %,0.02194933,180.16,0.231275903,0.231275903
GS24,Myo-Inositol,6,wt %,0.020049301,180.16,0.354295,0.354295
GS24,Myo-Inositol,8,wt %,0.020727533,180.16,0.482662754,0.482662754
GS24,Myo-Inositol,10,wt %,0.019260217,180.16,0.616735741,0.616735741
GS24,Myo-Inositol,12,wt %,0.013774379,180.16,0.756902955,0.756902955
GS24,Urea,0,M,0.004990835,60.06,0,0
GS24,Urea,0.25,M,0.035107491,60.06,0.25,0.25
GS24,Urea,0.5,M,0.059478623,60.06,0.5,0.5
GS24,Urea,0.75,M,0.076470258,60.06,0.75,0.75
GS24,Urea,1,M,0.093770275,60.06,1,1
GS24,Urea,1.25,M,0.10836157,60.06,1.25,1.25
GS24,Urea,1.5,M,0.121271244,60.06,1.5,1.5
GS24,GuHCl,0,M,0.004990835,95.53,0,0
GS24,GuHCl,0.25,M,0.077759946,95.53,0.25,0.25
GS24,GuHCl,0.5,M,0.110980381,95.53,0.5,0.5
GS24,GuHCl,0.75,M,0.139120089,95.53,0.75,0.75
GS24,GuHCl,1,M,0.162866417,95.53,1,1
GS24,GuHCl,1.25,M,0.184015207,95.53,1.25,1.25
GS24,GuHCl,1.5,M,0.204778074,95.53,1.5,1.5
GS24,NaCl,0,M,-0.043241806,58.44,0,0
GS24,NaCl,0.25,M,0.015028369,58.44,0.25,0.25
GS24,NaCl,0.5,M,0.010456967,58.44,0.5,0.5
GS24,NaCl,0.75,M,-0.003191694,58.44,0.75,0.75
GS24,NaCl,1,M,-0.017695494,58.44,1,1
GS24,NaCl,1.25,M,-0.022887854,58.44,1.25,1.25
GS24,NaCl,1.5,M,-0.048189712,58.44,1.5,1.5
GS24,KCl,0,M,-0.043241806,74.55,0,0
GS24,KCl,0.25,M,0.019191894,74.55,0.25,0.25
GS24,KCl,0.5,M,0.011309333,74.55,0.5,0.5
GS24,KCl,0.75,M,0.004134374,74.55,0.75,0.75
GS24,KCl,1,M,-0.018474504,74.55,1,1
GS24,KCl,1.25,M,-0.038593738,74.55,1.25,1.25
GS24,KCl,1.5,M,-0.066006689,74.55,1.5,1.5
GS32,Ficoll,0,wt %,-0.009006158,70000,0,0
GS32,Ficoll,4,wt %,-0.013497468,70000,0.000595238,0.121832359
GS32,Ficoll,8,wt %,-0.03461873,70000,0.001242236,0.254258835
GS32,Ficoll,12,wt %,-0.0545818,70000,0.001948052,0.398724083
GS32,Ficoll,16,wt %,-0.076322744,70000,0.002721088,0.556947925
GS32,Ficoll,20,wt %,-0.089537137,70000,0.003571429,0.730994152
GS32,Ficoll,24,wt %,-0.113718663,70000,0.004511278,0.923361034
GS32,D-Sorbitol,0,wt %,-0.009006158,182.17,0,0
GS32,D-Sorbitol,4,wt %,0.007641682,182.17,0.228724086,0.228724086
GS32,D-Sorbitol,8,wt %,0.009848291,182.17,0.477337222,0.477337222
GS32,D-Sorbitol,12,wt %,0.01281425,182.17,0.748551553,0.748551553
GS32,D-Sorbitol,16,wt %,0.016774379,182.17,1.04559582,1.04559582
GS32,D-Sorbitol,20,wt %,0.010905619,182.17,1.372344513,1.372344513
GS32,D-Sorbitol,24,wt %,0.008647114,182.17,1.733487806,1.733487806
GS32,Glycerol,0,wt %,-0.009006158,92,0,0
GS32,Glycerol,4,wt %,0.012416979,92,0.452898551,0.452898551
GS32,Glycerol,8,wt %,0.017795861,92,0.945179584,0.945179584
GS32,Glycerol,12,wt %,0.025746653,92,1.482213439,1.482213439
GS32,Glycerol,16,wt %,0.034040508,92,2.070393375,2.070393375
GS32,Glycerol,20,wt %,0.03798759,92,2.717391304,2.717391304
GS32,Glycerol,24,wt %,0.043918458,92,3.432494279,3.432494279
GS32,PEG200,0,wt %,-0.009006158,200,0,0
GS32,PEG200,4,wt %,0.000687245,200,0.208333333,0.946969697
GS32,PEG200,8,wt %,-1.88E-05,200,0.434782609,1.976284585
GS32,PEG200,12,wt %,0.000667392,200,0.681818182,3.099173554
GS32,PEG200,16,wt %,0.001015844,200,0.952380952,4.329004329
GS32,PEG200,20,wt %,0.001077531,200,1.25,5.681818182
GS32,PEG200,24,wt %,0.000197078,200,1.578947368,7.177033493
GS32,PEG1500,0,wt %,-0.009006158,1500,0,0
GS32,PEG1500,4,wt %,-0.017943105,1500,0.027777778,0.946969697
GS32,PEG1500,8,wt %,-0.036481997,1500,0.057971014,1.976284585
GS32,PEG1500,12,wt %,-0.048902538,1500,0.090909091,3.099173554
GS32,PEG1500,16,wt %,-0.065721187,1500,0.126984127,4.329004329
GS32,PEG1500,20,wt %,-0.082689361,1500,0.166666667,5.681818182
GS32,PEG1500,24,wt %,-0.117676228,1500,0.210526316,7.177033493
GS32,PEG4000,0,wt %,-0.009006158,4000,0,0
GS32,PEG4000,4,wt %,-0.034397644,4000,0.010416667,0.946969697
GS32,PEG4000,8,wt %,-0.057887862,4000,0.02173913,1.976284585
GS32,PEG4000,12,wt %,-0.078983404,4000,0.034090909,3.099173554
GS32,PEG4000,16,wt %,-0.108202284,4000,0.047619048,4.329004329
GS32,PEG4000,20,wt %,-0.227438623,4000,0.0625,5.681818182
GS32,PEG4000,24,wt %,-0.371129599,4000,0.078947368,7.177033493
GS32,PEG8000,0,wt %,-0.009006158,8000,0,0
GS32,PEG8000,4,wt %,-0.037482512,8000,0.005208333,0.946969697
GS32,PEG8000,8,wt %,-0.062563621,8000,0.010869565,1.976284585
GS32,PEG8000,12,wt %,-0.082648994,8000,0.017045455,3.099173554
GS32,PEG8000,16,wt %,-0.118901642,8000,0.023809524,4.329004329
GS32,PEG8000,20,wt %,-0.304153167,8000,0.03125,5.681818182
GS32,PEG8000,24,wt %,-0.448325146,8000,0.039473684,7.177033493
GS32,Sucrose,0,wt %,-0.009006158,342.3,0,0
GS32,Sucrose,4,wt %,0.004693072,342.3,0.121725582,0.121725582
GS32,Sucrose,8,wt %,0.017116847,342.3,0.254035997,0.254035997
GS32,Sucrose,12,wt %,0.026202689,342.3,0.398374632,0.398374632
GS32,Sucrose,16,wt %,0.037428917,342.3,0.556459803,0.556459803
GS32,Sucrose,20,wt %,0.044374095,342.3,0.730353491,0.730353491
GS32,Sucrose,24,wt %,0.053266808,342.3,0.922551778,0.922551778
GS32,L(+)-Arabinose,0,wt %,-0.009006158,150.13,0,0
GS32,L(+)-Arabinose,4,wt %,0.006378563,150.13,0.277537245,0.277537245
GS32,L(+)-Arabinose,8,wt %,0.019773804,150.13,0.579208165,0.579208165
GS32,L(+)-Arabinose,12,wt %,0.032866014,150.13,0.908303713,0.908303713
GS32,L(+)-Arabinose,16,wt %,0.038616601,150.13,1.268741694,1.268741694
GS32,L(+)-Arabinose,20,wt %,0.053513055,150.13,1.665223473,1.665223473
GS32,L(+)-Arabinose,24,wt %,0.062745371,150.13,2.103440176,2.103440176
GS32,Dextran,0,wt %,-0.009006158,20000,0,0
GS32,Dextran,4,wt %,-0.037088936,20000,0.002083333,0.231481481
GS32,Dextran,8,wt %,-0.060438924,20000,0.004347826,0.483091787
GS32,Dextran,12,wt %,-0.081496151,20000,0.006818182,0.757575758
GS32,Dextran,16,wt %,-0.10039478,20000,0.00952381,1.058201058
GS32,Dextran,20,wt %,-0.112854627,20000,0.0125,1.388888889
GS32,Dextran,24,wt %,-0.154550087,20000,0.015789474,1.754385965
GS32,EG,0,wt %,-0.009006158,62,0,0
GS32,EG,4,wt %,-0.010676578,62,0.672043011,0.672043011
GS32,EG,8,wt %,-0.01602544,62,1.402524544,1.402524544
GS32,EG,12,wt %,-0.019941287,62,2.19941349,2.19941349
GS32,EG,16,wt %,-0.020462796,62,3.072196621,3.072196621
GS32,EG,20,wt %,-0.016019301,62,4.032258065,4.032258065
GS32,EG,24,wt %,-0.008517694,62,5.093378608,5.093378608
GS32,PEG400,0,wt %,-0.009006158,400,0,0
GS32,PEG400,4,wt %,-0.003867358,400,0.104166667,0.946969697
GS32,PEG400,8,wt %,-0.005409708,400,0.217391304,1.976284585
GS32,PEG400,12,wt %,-0.010152548,400,0.340909091,3.099173554
GS32,PEG400,16,wt %,-0.012885847,400,0.476190476,4.329004329
GS32,PEG400,20,wt %,-0.015560597,400,0.625,5.681818182
GS32,PEG400,24,wt %,-0.015234427,400,0.789473684,7.177033493
GS32,PEG2000,0,wt %,-0.009006158,2000,0,0
GS32,PEG2000,4,wt %,-0.025315485,2000,0.020833333,0.946969697
GS32,PEG2000,8,wt %,-0.044868719,2000,0.043478261,1.976284585
GS32,PEG2000,12,wt %,-0.061035384,2000,0.068181818,3.099173554
GS32,PEG2000,16,wt %,-0.077439129,2000,0.095238095,4.329004329
GS32,PEG2000,20,wt %,-0.089844814,2000,0.125,5.681818182
GS32,PEG2000,24,wt %,-0.11045855,2000,0.157894737,7.177033493
GS32,PEG6000,0,wt %,-0.009006158,6000,0,0
GS32,PEG6000,4,wt %,-0.036897984,6000,0.006944444,0.946969697
GS32,PEG6000,8,wt %,-0.062187385,6000,0.014492754,1.976284585
GS32,PEG6000,12,wt %,-0.079532055,6000,0.022727273,3.099173554
GS32,PEG6000,16,wt %,-0.099875227,6000,0.031746032,4.329004329
GS32,PEG6000,20,wt %,-0.195710002,6000,0.041666667,5.681818182
GS32,PEG6000,24,wt %,-0.38650137,6000,0.052631579,7.177033493
GS32,PEG10000,0,wt %,-0.009006158,10000,0,0
GS32,PEG10000,4,wt %,-0.040624465,10000,0.004166667,0.946969697
GS32,PEG10000,8,wt %,-0.065490687,10000,0.008695652,1.976284585
GS32,PEG10000,12,wt %,-0.087801901,10000,0.013636364,3.099173554
GS32,PEG10000,16,wt %,-0.123747645,10000,0.019047619,4.329004329
GS32,PEG10000,20,wt %,-0.309302379,10000,0.025,5.681818182
GS32,PEG10000,24,wt %,-0.48618322,10000,0.031578947,7.177033493
GS32,L-Proline,0,wt %,-0.009006158,115.13,0,0
GS32,L-Proline,4,wt %,0.021707277,115.13,0.361909725,0.361909725
GS32,L-Proline,8,wt %,0.034532922,115.13,0.755289861,0.755289861
GS32,L-Proline,12,wt %,0.035065882,115.13,1.184431828,1.184431828
GS32,L-Proline,16,wt %,0.046139769,115.13,1.654444458,1.654444458
GS32,L-Proline,20,wt %,0.051335811,115.13,2.171458351,2.171458351
GS32,L-Proline,24,wt %,0.047861078,115.13,2.74289476,2.74289476
GS32,Glycine,0,wt %,-0.009006158,75.07,0,0
GS32,Glycine,2,wt %,-0.001899541,75.07,0.271855112,0.271855112
GS32,Glycine,4,wt %,-0.016751911,75.07,0.555037521,0.555037521
GS32,Glycine,6,wt %,-0.024945737,75.07,0.850270244,0.850270244
GS32,Glycine,8,wt %,-0.039371478,75.07,1.158339173,1.158339173
GS32,Glycine,10,wt %,-0.056314301,75.07,1.480100055,1.480100055
GS32,Glycine,12,wt %,-0.072890369,75.07,1.816486431,1.816486431
GS32,Tricine,0,wt %,-0.009006158,179.17,0,0
GS32,Tricine,4,wt %,0.052273124,179.17,0.232553813,0.232553813
GS32,Tricine,8,wt %,0.059755701,179.17,0.485329697,0.485329697
GS32,Tricine,12,wt %,0.105956272,179.17,0.761085206,0.761085206
GS32,Tricine,16,wt %,0.117730012,179.17,1.063103145,1.063103145
GS32,Tricine,20,wt %,0.171109746,179.17,1.395322878,1.395322878
GS32,Tricine,24,wt %,0.146667455,179.17,1.762513109,1.762513109
GS32,Sarcosine,0,wt %,-0.009006158,89.09,0,0
GS32,Sarcosine,4,wt %,-0.00269392,89.09,0.467691847,0.467691847
GS32,Sarcosine,8,wt %,-0.018602371,89.09,0.976052551,0.976052551
GS32,Sarcosine,12,wt %,-0.041967478,89.09,1.530627864,1.530627864
GS32,Sarcosine,16,wt %,-0.069060859,89.09,2.138019873,2.138019873
GS32,Sarcosine,20,wt %,-0.098964815,89.09,2.806151083,2.806151083
GS32,Sarcosine,24,wt %,-0.132483377,89.09,3.544611895,3.544611895
GS32,BetaineH2O,0,wt %,-0.009006158,135.17,0,0
GS32,BetaineH2O,4,wt %,0.007151597,135.17,0.308253804,0.308253804
GS32,BetaineH2O,8,wt %,0.013507395,135.17,0.643312286,0.643312286
GS32,BetaineH2O,12,wt %,0.013447299,135.17,1.008830631,1.008830631
GS32,BetaineH2O,16,wt %,0.015838296,135.17,1.409160246,1.409160246
GS32,BetaineH2O,20,wt %,0.015754287,135.17,1.849522823,1.849522823
GS32,BetaineH2O,24,wt %,0.01673507,135.17,2.336239356,2.336239356
GS32,L-Tryptophan,0,wt %,-0.009006158,204.23,0,0
GS32,L-Tryptophan,0.2,wt %,-0.064786079,204.23,0.009812506,0.009812506
GS32,L-Tryptophan,0.4,wt %,-0.083350591,204.23,0.019664419,0.019664419
GS32,L-Tryptophan,0.6,wt %,-0.08930174,204.23,0.029555978,0.029555978
GS32,L-Tryptophan,0.8,wt %,-0.089313168,204.23,0.039487422,0.039487422
GS32,L-Tryptophan,1,wt %,-0.079019029,204.23,0.049458993,0.049458993
GS32,L-Tryptophan,1.2,wt %,-0.077729439,204.23,0.059470935,0.059470935
GS32,D-Galactose,0,wt %,-0.009006158,180.16,0,0
GS32,D-Galactose,4,wt %,-0.002214817,180.16,0.231275903,0.231275903
GS32,D-Galactose,8,wt %,0.031893645,180.16,0.482662754,0.482662754
GS32,D-Galactose,12,wt %,0.046275857,180.16,0.756902955,0.756902955
GS32,D-Galactose,16,wt %,0.061427104,180.16,1.05726127,1.05726127
GS32,D-Galactose,20,wt %,0.065177234,180.16,1.387655417,1.387655417
GS32,D-Galactose,24,wt %,0.072074188,180.16,1.752827896,1.752827896
GS32,Trehalose2H2O,0,wt %,-0.009006158,378.33,0,0
GS32,Trehalose2H2O,4,wt %,0.003799483,378.33,0.110133129,0.110133129
GS32,Trehalose2H2O,8,wt %,0.010393718,378.33,0.229843052,0.229843052
GS32,Trehalose2H2O,12,wt %,0.013740767,378.33,0.360435695,0.360435695
GS32,Trehalose2H2O,16,wt %,0.019862464,378.33,0.503465732,0.503465732
GS32,Trehalose2H2O,20,wt %,0.024514716,378.33,0.660798774,0.660798774
GS32,Trehalose2H2O,24,wt %,0.023256644,378.33,0.834693188,0.834693188
GS32,D-Mannitol,0,wt %,-0.009006158,182.17,0,0
GS32,D-Mannitol,2,wt %,-0.000611632,182.17,0.112028124,0.112028124
GS32,D-Mannitol,4,wt %,0.004404033,182.17,0.228724086,0.228724086
GS32,D-Mannitol,6,wt %,0.007497404,182.17,0.350385833,0.350385833
GS32,D-Mannitol,8,wt %,0.008068694,182.17,0.477337222,0.477337222
GS32,D-Mannitol,10,wt %,0.010200965,182.17,0.609930895,0.609930895
GS32,D-Mannitol,12,wt %,0.012352312,182.17,0.748551553,0.748551553
GS32,Xylitol,0,wt %,-0.009006158,152.15,0,0
GS32,Xylitol,4,wt %,0.010984203,152.15,0.273852558,0.273852558
GS32,Xylitol,8,wt %,0.019527357,152.15,0.571518381,0.571518381
GS32,Xylitol,12,wt %,0.025875513,152.15,0.896244735,0.896244735
GS32,Xylitol,16,wt %,0.030549592,152.15,1.251897407,1.251897407
GS32,Xylitol,20,wt %,0.034830713,152.15,1.643115347,1.643115347
GS32,Xylitol,24,wt %,0.033802547,152.15,2.075514122,2.075514122
GS32,Meso-Erythritol,0,wt %,-0.009006158,122,0,0
GS32,Meso-Erythritol,4,wt %,0.02163614,122,0.341530055,0.341530055
GS32,Meso-Erythritol,8,wt %,0.019209605,122,0.712758375,0.712758375
GS32,Meso-Erythritol,12,wt %,0.023054935,122,1.117734724,1.117734724
GS32,Meso-Erythritol,16,wt %,0.03469937,122,1.56128025,1.56128025
GS32,Meso-Erythritol,20,wt %,0.043958635,122,2.049180328,2.049180328
GS32,Meso-Erythritol,24,wt %,0.040645449,122,2.588438309,2.588438309
GS32,Myo-Inositol,0,wt %,-0.009006158,180.16,0,0
GS32,Myo-Inositol,2,wt %,0.006406517,180.16,0.113277993,0.113277993
GS32,Myo-Inositol,4,wt %,0.009338674,180.16,0.231275903,0.231275903
GS32,Myo-Inositol,6,wt %,0.012561698,180.16,0.354295,0.354295
GS32,Myo-Inositol,8,wt %,0.011014317,180.16,0.482662754,0.482662754
GS32,Myo-Inositol,10,wt %,0.012370887,180.16,0.616735741,0.616735741
GS32,Myo-Inositol,12,wt %,0.006399054,180.16,0.756902955,0.756902955
GS32,Urea,0,M,-0.009006158,60.06,0,0
GS32,Urea,0.25,M,0.026384176,60.06,0.25,0.25
GS32,Urea,0.5,M,0.044357243,60.06,0.5,0.5
GS32,Urea,0.75,M,0.066881234,60.06,0.75,0.75
GS32,Urea,1,M,0.088344159,60.06,1,1
GS32,Urea,1.25,M,0.097397341,60.06,1.25,1.25
GS32,Urea,1.5,M,0.114022614,60.06,1.5,1.5
GS32,GuHCl,0,M,-0.009006158,95.53,0,0
GS32,GuHCl,0.25,M,0.071240928,95.53,0.25,0.25
GS32,GuHCl,0.5,M,0.101929362,95.53,0.5,0.5
GS32,GuHCl,0.75,M,0.129809707,95.53,0.75,0.75
GS32,GuHCl,1,M,0.157512717,95.53,1,1
GS32,GuHCl,1.25,M,0.173897667,95.53,1.25,1.25
GS32,GuHCl,1.5,M,0.194295804,95.53,1.5,1.5
GS32,NaCl,0,M,-0.052883991,58.44,0,0
GS32,NaCl,0.25,M,0.043290767,58.44,0.25,0.25
GS32,NaCl,0.5,M,0.019433833,58.44,0.5,0.5
GS32,NaCl,0.75,M,0.006994865,58.44,0.75,0.75
GS32,NaCl,1,M,-0.010757804,58.44,1,1
GS32,NaCl,1.25,M,-0.033948299,58.44,1.25,1.25
GS32,NaCl,1.5,M,-0.05297464,58.44,1.5,1.5
GS32,KCl,0,M,-0.052883991,74.55,0,0
GS32,KCl,0.25,M,0.018326676,74.55,0.25,0.25
GS32,KCl,0.5,M,0.012975465,74.55,0.5,0.5
GS32,KCl,0.75,M,-0.001129879,74.55,0.75,0.75
GS32,KCl,1,M,-0.021864631,74.55,1,1
GS32,KCl,1.25,M,-0.047008979,74.55,1.25,1.25
GS32,KCl,1.5,M,-0.073486519,74.55,1.5,1.5
PUMA,Ficoll,0,wt %,-0.106657594,70000,0,0
PUMA,Ficoll,4,wt %,-0.115732037,70000,0.000595238,0.121832359
PUMA,Ficoll,8,wt %,-0.130184063,70000,0.001242236,0.254258835
PUMA,Ficoll,12,wt %,-0.144667844,70000,0.001948052,0.398724083
PUMA,Ficoll,16,wt %,-0.160147527,70000,0.002721088,0.556947925
PUMA,Ficoll,20,wt %,-0.175997152,70000,0.003571429,0.730994152
PUMA,Ficoll,24,wt %,-0.212845079,70000,0.004511278,0.923361034
PUMA,D-Sorbitol,0,wt %,-0.106657594,182.17,0,0
PUMA,D-Sorbitol,4,wt %,-0.105505868,182.17,0.228724086,0.228724086
PUMA,D-Sorbitol,8,wt %,-0.10643376,182.17,0.477337222,0.477337222
PUMA,D-Sorbitol,12,wt %,-0.111343992,182.17,0.748551553,0.748551553
PUMA,D-Sorbitol,16,wt %,-0.113399742,182.17,1.04559582,1.04559582
PUMA,D-Sorbitol,20,wt %,-0.118811864,182.17,1.372344513,1.372344513
PUMA,D-Sorbitol,24,wt %,-0.129434142,182.17,1.733487806,1.733487806
PUMA,Glycerol,0,wt %,-0.106657594,92,0,0
PUMA,Glycerol,4,wt %,-0.095430096,92,0.452898551,0.452898551
PUMA,Glycerol,8,wt %,-0.088585851,92,0.945179584,0.945179584
PUMA,Glycerol,12,wt %,-0.08947836,92,1.482213439,1.482213439
PUMA,Glycerol,16,wt %,-0.084278339,92,2.070393375,2.070393375
PUMA,Glycerol,20,wt %,-0.0812846,92,2.717391304,2.717391304
PUMA,Glycerol,24,wt %,-0.077263427,92,3.432494279,3.432494279
PUMA,PEG200,0,wt %,-0.106657594,200,0,0
PUMA,PEG200,4,wt %,-0.088402064,200,0.208333333,0.946969697
PUMA,PEG200,8,wt %,-0.082628344,200,0.434782609,1.976284585
PUMA,PEG200,12,wt %,-0.07658891,200,0.681818182,3.099173554
PUMA,PEG200,16,wt %,-0.069372372,200,0.952380952,4.329004329
PUMA,PEG200,20,wt %,-0.063203794,200,1.25,5.681818182
PUMA,PEG200,24,wt %,-0.057218909,200,1.578947368,7.177033493
PUMA,PEG1500,0,wt %,-0.106657594,1500,0,0
PUMA,PEG1500,4,wt %,-0.104238124,1500,0.027777778,0.946969697
PUMA,PEG1500,8,wt %,-0.118017377,1500,0.057971014,1.976284585
PUMA,PEG1500,12,wt %,-0.134977493,1500,0.090909091,3.099173554
PUMA,PEG1500,16,wt %,-0.192619725,1500,0.126984127,4.329004329
PUMA,PEG1500,20,wt %,-0.273304041,1500,0.166666667,5.681818182
PUMA,PEG1500,24,wt %,-0.338801487,1500,0.210526316,7.177033493
PUMA,PEG4000,0,wt %,-0.106657594,4000,0,0
PUMA,PEG4000,4,wt %,-0.113203492,4000,0.010416667,0.946969697
PUMA,PEG4000,8,wt %,-0.141362694,4000,0.02173913,1.976284585
PUMA,PEG4000,12,wt %,-0.233452715,4000,0.034090909,3.099173554
PUMA,PEG4000,16,wt %,-0.346839904,4000,0.047619048,4.329004329
PUMA,PEG4000,20,wt %,-0.492269299,4000,0.0625,5.681818182
PUMA,PEG4000,24,wt %,-0.901482656,4000,0.078947368,7.177033493
PUMA,PEG8000,0,wt %,-0.106657594,8000,0,0
PUMA,PEG8000,4,wt %,-0.110418397,8000,0.005208333,0.946969697
PUMA,PEG8000,8,wt %,-0.160133309,8000,0.010869565,1.976284585
PUMA,PEG8000,12,wt %,-0.262279057,8000,0.017045455,3.099173554
PUMA,PEG8000,16,wt %,-0.399581815,8000,0.023809524,4.329004329
PUMA,PEG8000,20,wt %,-0.553230923,8000,0.03125,5.681818182
PUMA,PEG8000,24,wt %,-0.901482656,8000,0.039473684,7.177033493
PUMA,Sucrose,0,wt %,-0.106657594,342.3,0,0
PUMA,Sucrose,4,wt %,-0.10056704,342.3,0.121725582,0.121725582
PUMA,Sucrose,8,wt %,-0.095502975,342.3,0.254035997,0.254035997
PUMA,Sucrose,12,wt %,-0.087816672,342.3,0.398374632,0.398374632
PUMA,Sucrose,16,wt %,-0.085844663,342.3,0.556459803,0.556459803
PUMA,Sucrose,20,wt %,-0.08367456,342.3,0.730353491,0.730353491
PUMA,Sucrose,24,wt %,-0.081532818,342.3,0.922551778,0.922551778
