protein_name,N,repeat,solute,conc,conc_unit,E_f,E_f_GS,chi
GS8,16,1,Glycine,4,wt %,0.566976791,0.525223643,-0.027700238
GS8,16,1,Glycine,6,wt %,0.583566524,0.525223643,-0.038642155
GS8,16,1,Glycine,8,wt %,0.611950384,0.525223643,-0.05737771
GS8,16,1,Glycine,10,wt %,0.63985135,0.525223643,-0.075919837
GS8,16,1,Glycine,12,wt %,0.671330974,0.525223643,-0.09715566
GS8,16,1,Tricine,0,wt %,N/A,N/A,-0.007524288
GS8,16,1,Tricine,4,wt %,0.497183992,0.525223643,0.018883487
GS8,16,1,Tricine,8,wt %,0.470231628,0.525223643,0.037380856
GS8,16,1,Tricine,12,wt %,0.440322811,0.525223643,0.058449806
GS8,16,1,Tricine,16,wt %,0.423760675,0.525223643,0.070424985
GS8,16,1,Tricine,20,wt %,0.412294108,0.525223643,0.078867267
GS8,16,1,Tricine,24,wt %,0.394758065,0.525223643,0.092049181
GS8,16,1,Sarcosine,0,wt %,N/A,N/A,-0.007524288
GS8,16,1,Sarcosine,4,wt %,0.552196075,0.525223643,-0.017931847
GS8,16,1,Sarcosine,8,wt %,0.580343524,0.525223643,-0.036517136
GS8,16,1,Sarcosine,12,wt %,0.611682148,0.525223643,-0.057200256
GS8,16,1,Sarcosine,16,wt %,0.65437896,0.525223643,-0.085667119
GS8,16,1,Sarcosine,20,wt %,0.690366266,0.525223643,-0.110244566
GS8,16,1,Sarcosine,24,wt %,0.735746243,0.525223643,-0.142584395
GS8,16,1,BetaineH2O,0,wt %,N/A,N/A,-0.007524288
GS8,16,1,BetaineH2O,4,wt %,0.531430082,0.525223643,-0.0041424
GS8,16,1,BetaineH2O,8,wt %,0.52827303,0.525223643,-0.002036689
GS8,16,1,BetaineH2O,12,wt %,0.522976248,0.525223643,0.001502883
GS8,16,1,BetaineH2O,16,wt %,0.521997201,0.525223643,0.002158101
GS8,16,1,BetaineH2O,20,wt %,0.519261876,0.525223643,0.00399038
GS8,16,1,BetaineH2O,24,wt %,0.522462548,0.525223643,0.001846633
GS8,16,1,L-Tryptophan,0,wt %,N/A,N/A,-0.007524288
GS8,16,1,L-Tryptophan,0.2,wt %,0.592486261,0.525223643,-0.044523832
GS8,16,1,L-Tryptophan,0.4,wt %,0.614827065,0.525223643,-0.05928155
GS8,16,1,L-Tryptophan,0.6,wt %,0.61580573,0.525223643,-0.059929574
GS8,16,1,L-Tryptophan,0.8,wt %,0.616569299,0.525223643,-0.060435292
GS8,16,1,L-Tryptophan,1,wt %,0.608281149,0.525223643,-0.05495124
GS8,16,1,L-Tryptophan,1.2,wt %,0.608179146,0.525223643,-0.054883813
GS8,16,1,D-Galactose,0,wt %,N/A,N/A,-0.007524288
GS8,16,1,D-Galactose,4,wt %,0.474969801,0.525223643,0.034099302
GS8,16,1,D-Galactose,8,wt %,0.450092393,0.525223643,0.051494987
GS8,16,1,D-Galactose,12,wt %,0.432973259,0.525223643,0.063733758
GS8,16,1,D-Galactose,16,wt %,0.426355292,0.525223643,0.068532542
GS8,16,1,D-Galactose,20,wt %,0.417452065,0.525223643,0.075053406
GS8,16,1,D-Galactose,24,wt %,0.413560957,0.525223643,0.077928004
GS8,16,1,Trehalose2H2O,0,wt %,N/A,N/A,-0.007524288
GS8,16,1,Trehalose2H2O,4,wt %,0.487809292,0.525223643,0.025272877
GS8,16,1,Trehalose2H2O,8,wt %,0.478577096,0.525223643,0.031610047
GS8,16,1,Trehalose2H2O,12,wt %,0.46052979,0.525223643,0.044145018
GS8,16,1,Trehalose2H2O,16,wt %,0.458082425,0.525223643,0.045861393
GS8,16,1,Trehalose2H2O,20,wt %,0.450576135,0.525223643,0.051152562
GS8,16,1,Trehalose2H2O,24,wt %,0.440391918,0.525223643,0.058400339
GS8,16,1,D-Mannitol,0,wt %,N/A,N/A,-0.007524288
GS8,16,1,D-Mannitol,2,wt %,0.489709957,0.525223643,0.023973908
GS8,16,1,D-Mannitol,4,wt %,0.484320188,0.525223643,0.027662377
GS8,16,1,D-Mannitol,6,wt %,0.480299874,0.525223643,0.030423898
GS8,16,1,D-Mannitol,8,wt %,0.477589984,0.525223643,0.032290455
GS8,16,1,D-Mannitol,10,wt %,0.478732489,0.525223643,0.031502987
GS8,16,1,D-Mannitol,12,wt %,0.474600393,0.525223643,0.034354653
GS8,16,1,Xylitol,0,wt %,N/A,N/A,-0.007524288
GS8,16,1,Xylitol,4,wt %,0.479552251,0.525223643,0.030938435
GS8,16,1,Xylitol,8,wt %,0.46787254,0.525223643,0.039019942
GS8,16,1,Xylitol,12,wt %,0.460756812,0.525223643,0.043986016
GS8,16,1,Xylitol,16,wt %,0.457396935,0.525223643,0.046342894
GS8,16,1,Xylitol,20,wt %,0.455200487,0.525223643,0.04788799
GS8,16,1,Xylitol,24,wt %,0.454521439,0.525223643,0.048366375
GS8,16,1,Meso-Erythritol,0,wt %,N/A,N/A,-0.007524288
GS8,16,1,Meso-Erythritol,4,wt %,0.482023885,0.525223643,0.029238587
GS8,16,1,Meso-Erythritol,8,wt %,0.470707577,0.525223643,0.037050596
GS8,16,1,Meso-Erythritol,12,wt %,0.466255922,0.525223643,0.040145231
GS8,16,1,Meso-Erythritol,16,wt %,0.458187507,0.525223643,0.045787611
GS8,16,1,Meso-Erythritol,20,wt %,0.457643127,0.525223643,0.046169926
GS8,16,1,Meso-Erythritol,24,wt %,0.457338755,0.525223643,0.046383777
GS8,16,1,Myo-Inositol,0,wt %,N/A,N/A,-0.007524288
GS8,16,1,Myo-Inositol,2,wt %,0.509945891,0.525223643,0.010250763
GS8,16,1,Myo-Inositol,4,wt %,0.504645335,0.525223643,0.013827801
GS8,16,1,Myo-Inositol,6,wt %,0.503704885,0.525223643,0.014463682
GS8,16,1,Myo-Inositol,8,wt %,0.503662143,0.525223643,0.014492591
GS8,16,1,Myo-Inositol,10,wt %,0.509995744,0.525223643,0.010217174
GS8,16,1,Myo-Inositol,12,wt %,0.51610484,0.525223643,0.006108354
GS8,16,1,Urea,0,M,N/A,N/A,-0.007524288
GS8,16,1,Urea,0.25,M,0.490403504,0.525223643,0.023500382
GS8,16,1,Urea,0.5,M,0.46398191,0.525223643,0.041731021
GS8,16,1,Urea,0.75,M,0.436899784,0.525223643,0.060905029
GS8,16,1,Urea,1,M,0.421553118,0.525223643,0.072040174
GS8,16,1,Urea,1.25,M,0.409162582,0.525223643,0.081196284
GS8,16,1,Urea,1.5,M,0.393992992,0.525223643,0.092632353
GS8,16,1,GuHCl,0,M,N/A,N/A,-0.007524288
GS8,16,1,GuHCl,0.25,M,0.44994421,0.525223643,0.051599916
GS8,16,1,GuHCl,0.5,M,0.413339821,0.525223643,0.078091838
GS8,16,1,GuHCl,0.75,M,0.382043524,0.525223643,0.101835358
GS8,16,1,GuHCl,1,M,0.356221782,0.525223643,0.122393558
GS8,16,1,GuHCl,1.25,M,0.342928005,0.525223643,0.133385185
GS8,16,1,GuHCl,1.5,M,0.32079067,0.525223643,0.152407784
GS8,16,1,Buffer (no NaCl),0,N/A,0.61266521,0.525223643,-0.057850667
GS8,16,1,Buffer (no NaCl),0,N/A,0.611436039,0.525223643,-0.05703745
GS8,16,1,Buffer (no NaCl),0,N/A,0.613817453,0.525223643,-0.058613212
GS8,16,1,Buffer (no NaCl),0,N/A,0.613342619,0.525223643,-0.058298943
GS8,16,1,Buffer (no NaCl),0,N/A,0.612874444,0.525223643,-0.057989119
GS8,16,1,Buffer (no NaCl),0,N/A,0.612964626,0.525223643,-0.058048796
GS8,16,1,NaCl,0,M,N/A,N/A,-0.057973031
GS8,16,1,NaCl,0.25,M,0.515942568,0.525223643,0.006217314
GS8,16,1,NaCl,0.5,M,0.507545746,0.525223643,0.011869055
GS8,16,1,NaCl,0.75,M,0.519728721,0.525223643,0.003677482
GS8,16,1,NaCl,1,M,0.542933417,0.525223643,-0.0117928
GS8,16,1,NaCl,1.25,M,0.561540884,0.525223643,-0.024110861
GS8,16,1,NaCl,1.5,M,0.603986433,0.525223643,-0.052113486
GS8,16,1,KCl,0,M,N/A,N/A,-0.057973031
GS8,16,1,KCl,0.25,M,0.517527884,0.525223643,0.005153236
GS8,16,1,KCl,0.5,M,0.512426076,0.525223643,0.008580899
GS8,16,1,KCl,0.75,M,0.530114128,0.525223643,-0.003265023
GS8,16,1,KCl,1,M,0.550187982,0.525223643,-0.016602296
GS8,16,1,KCl,1.25,M,0.570190723,0.525223643,-0.029821148
GS8,16,1,KCl,1.5,M,0.595422688,0.525223643,-0.046460792
GS16,32,1,Buffer (standard),0,N/A,0.46139933,0.485236602,0.01606768
GS16,32,1,Buffer (standard),0,N/A,0.465112331,0.485236602,0.013542049
GS16,32,1,Buffer (standard),0,N/A,0.467306802,0.485236602,0.012053545
GS16,32,1,Buffer (standard),0,N/A,0.471626384,0.485236602,0.009132409
GS16,32,1,Buffer (standard),0,N/A,0.470575052,0.485236602,0.009842318
GS16,32,1,Buffer (standard),0,N/A,0.523008771,0.485236602,-0.0248804
GS16,32,1,Ficoll,0,wt %,N/A,N/A,0.0059596
GS16,32,1,Ficoll,4,wt %,0.468888561,0.485236602,0.010982532
GS16,32,1,Ficoll,8,wt %,0.507240319,0.485236602,-0.01456523
GS16,32,1,Ficoll,12,wt %,0.53931169,0.485236602,-0.035463037
GS16,32,1,Ficoll,16,wt %,0.505029354,0.485236602,-0.013111429
GS16,32,1,Ficoll,20,wt %,0.603126064,0.485236602,-0.076510995
GS16,32,1,Ficoll,24,wt %,0.626936395,0.485236602,-0.091864021
GS16,32,1,D-Sorbitol,0,wt %,N/A,N/A,0.0059596
GS16,32,1,D-Sorbitol,4,wt %,0.424026328,0.485236602,0.042059739
GS16,32,1,D-Sorbitol,8,wt %,0.4143344,0.485236602,0.048996654
GS16,32,1,D-Sorbitol,12,wt %,0.404663245,0.485236602,0.056012693
GS16,32,1,D-Sorbitol,16,wt %,0.396306772,0.485236602,0.062156352
GS16,32,1,D-Sorbitol,20,wt %,0.377173543,0.485236602,0.076536157
GS16,32,1,D-Sorbitol,24,wt %,0.370391628,0.485236602,0.081747427
GS16,32,1,Glycerol,0,wt %,N/A,N/A,0.0059596
GS16,32,1,Glycerol,4,wt %,0.423690781,0.485236602,0.042298408
GS16,32,1,Glycerol,8,wt %,0.41089834,0.485236602,0.051478247
GS16,32,1,Glycerol,12,wt %,0.397022769,0.485236602,0.061626862
GS16,32,1,Glycerol,16,wt %,0.37788852,0.485236602,0.075990413
GS16,32,1,Glycerol,20,wt %,0.360474996,0.485236602,0.089485312
GS16,32,1,Glycerol,24,wt %,0.352503555,0.485236602,0.095813459
GS16,32,1,PEG200,0,wt %,N/A,N/A,0.0059596
GS16,32,1,PEG200,4,wt %,0.421575761,0.485236602,0.043805204
GS16,32,1,PEG200,8,wt %,0.40130665,0.485236602,0.058471077
GS16,32,1,PEG200,12,wt %,0.398046584,0.485236602,0.06087076
GS16,32,1,PEG200,16,wt %,0.384136734,0.485236602,0.071249731
GS16,32,1,PEG200,20,wt %,0.371207363,0.485236602,0.081117241
GS16,32,1,PEG200,24,wt %,0.359456655,0.485236602,0.090288208
GS16,32,1,PEG1500,0,wt %,N/A,N/A,0.0059596
GS16,32,1,PEG1500,4,wt %,0.461511209,0.485236602,0.015991446
GS16,32,1,PEG1500,8,wt %,0.477986441,0.485236602,0.004851804
GS16,32,1,PEG1500,12,wt %,0.492719047,0.485236602,-0.004978382
GS16,32,1,PEG1500,16,wt %,0.513925483,0.485236602,-0.018949344
GS16,32,1,PEG1500,20,wt %,0.527210236,0.485236602,-0.027614768
GS16,32,1,PEG1500,24,wt %,0.54450601,0.485236602,-0.038820917
GS16,32,1,PEG4000,0,wt %,N/A,N/A,0.0059596
GS16,32,1,PEG4000,4,wt %,0.478393926,0.485236602,0.004578346
GS16,32,1,PEG4000,8,wt %,0.507910265,0.485236602,-0.015005358
GS16,32,1,PEG4000,12,wt %,0.528307121,0.485236602,-0.028327769
GS16,32,1,PEG4000,16,wt %,0.553927327,0.485236602,-0.044897929
GS16,32,1,PEG4000,20,wt %,0.666490841,0.485236602,-0.117712935
GS16,32,1,PEG4000,24,wt %,0.85148868,0.485236602,-0.259847696
GS16,32,1,PEG8000,0,wt %,N/A,N/A,0.0059596
GS16,32,1,PEG8000,4,wt %,0.482643636,0.485236602,0.001731931
GS16,32,1,PEG8000,8,wt %,0.507245068,0.485236602,-0.01456835
GS16,32,1,PEG8000,12,wt %,0.536253178,0.485236602,-0.033483008
GS16,32,1,PEG8000,16,wt %,0.553797985,0.485236602,-0.044814602
GS16,32,1,PEG8000,20,wt %,0.645952051,0.485236602,-0.104220163
GS16,32,1,PEG8000,24,wt %,0.889492843,0.485236602,-0.30053556
GS16,32,1,Sucrose,0,wt %,N/A,N/A,0.0059596
GS16,32,1,Sucrose,4,wt %,0.42948694,0.485236602,0.038190189
GS16,32,1,Sucrose,8,wt %,0.413517188,0.485236602,0.049585775
GS16,32,1,Sucrose,12,wt %,0.406155155,0.485236602,0.054923951
GS16,32,1,Sucrose,16,wt %,0.394203986,0.485236602,0.063714834
GS16,32,1,Sucrose,20,wt %,0.386174244,0.485236602,0.069714664
GS16,32,1,Sucrose,24,wt %,0.390002793,0.485236602,0.066844208
GS16,32,1,L(+)-Arabinose,0,wt %,N/A,N/A,0.0059596
GS16,32,1,L(+)-Arabinose,4,wt %,0.433091482,0.485236602,0.035650467
GS16,32,1,L(+)-Arabinose,8,wt %,0.412505923,0.485236602,0.050315721
GS16,32,1,L(+)-Arabinose,12,wt %,0.395657672,0.485236602,0.062636883
GS16,32,1,L(+)-Arabinose,16,wt %,0.391335377,0.485236602,0.065849308
GS16,32,1,L(+)-Arabinose,20,wt %,0.362076238,0.485236602,0.088226026
GS16,32,1,L(+)-Arabinose,24,wt %,0.364849965,0.485236602,0.086053747
GS16,32,1,Dextran,0,wt %,N/A,N/A,0.0059596
GS16,32,1,Dextran,4,wt %,0.483882325,0.485236602,0.000904122
GS16,32,1,Dextran,8,wt %,0.512057483,0.485236602,-0.017726021
GS16,32,1,Dextran,12,wt %,0.540557206,0.485236602,-0.03626874
GS16,32,1,Dextran,16,wt %,0.560024736,0.485236602,-0.0488234
GS16,32,1,Dextran,20,wt %,0.581165182,0.485236602,-0.06240594
GS16,32,1,Dextran,24,wt %,0.628746378,0.485236602,-0.093035721
GS16,32,1,EG,0,wt %,N/A,N/A,0.0059596
GS16,32,1,EG,4,wt %,0.441969656,0.485236602,0.029441983
GS16,32,1,EG,8,wt %,0.441979961,0.485236602,0.029434815
GS16,32,1,EG,12,wt %,0.43837903,0.485236602,0.031945052
GS16,32,1,EG,16,wt %,0.439816457,0.485236602,0.030941749
GS16,32,1,EG,20,wt %,0.422231691,0.485236602,0.043337452
GS16,32,1,EG,24,wt %,0.423065813,0.485236602,0.042743215
GS16,32,1,PEG400,0,wt %,N/A,N/A,0.0059596
GS16,32,1,PEG400,4,wt %,0.433208615,0.485236602,0.035568126
GS16,32,1,PEG400,8,wt %,0.434352599,0.485236602,0.034764555
GS16,32,1,PEG400,12,wt %,0.438926122,0.485236602,0.03156299
GS16,32,1,PEG400,16,wt %,0.441166278,0.485236602,0.030001124
GS16,32,1,PEG400,20,wt %,0.44503948,0.485236602,0.027310138
GS16,32,1,PEG400,24,wt %,0.451457335,0.485236602,0.022876651
GS16,32,1,PEG2000,0,wt %,N/A,N/A,0.0059596
GS16,32,1,PEG2000,4,wt %,0.462710955,0.485236602,0.015174459
GS16,32,1,PEG2000,8,wt %,0.486852866,0.485236602,-0.001077769
GS16,32,1,PEG2000,12,wt %,0.504346059,0.485236602,-0.01266173
GS16,32,1,PEG2000,16,wt %,0.526425826,0.485236602,-0.027104668
GS16,32,1,PEG2000,20,wt %,0.542431613,0.485236602,-0.037480614
GS16,32,1,PEG2000,24,wt %,0.563589359,0.485236602,-0.05111611
GS16,32,1,PEG6000,0,wt %,N/A,N/A,0.0059596
GS16,32,1,PEG6000,4,wt %,0.48047981,0.485236602,0.003179996
GS16,32,1,PEG6000,8,wt %,0.510013404,0.485236602,-0.016385889
GS16,32,1,PEG6000,12,wt %,0.53292745,0.485236602,-0.031327379
GS16,32,1,PEG6000,16,wt %,0.545580027,0.485236602,-0.039514513
GS16,32,1,PEG6000,20,wt %,0.597329732,0.485236602,-0.072785486
GS16,32,1,PEG6000,24,wt %,0.825975393,0.485236602,-0.23616731
GS16,32,1,PEG10000,0,wt %,N/A,N/A,0.0059596
GS16,32,1,PEG10000,4,wt %,0.484696767,0.485236602,0.000360281
GS16,32,1,PEG10000,8,wt %,0.517890188,0.485236602,-0.021541606
GS16,32,1,PEG10000,12,wt %,0.538414866,0.485236602,-0.034882677
GS16,32,1,PEG10000,16,wt %,0.569485477,0.485236602,-0.054905634
GS16,32,1,PEG10000,20,wt %,0.733438076,0.485236602,-0.163504853
GS16,32,1,PEG10000,24,wt %,0.88795253,0.485236602,-0.298717448
GS16,32,1,Buffer (standard),0,N/A,0.504561011,0.485236602,-0.012803218
GS16,32,1,Buffer (standard),0,N/A,0.506348047,0.485236602,-0.013978763
GS16,32,1,Buffer (standard),0,N/A,0.508853005,0.485236602,-0.0156244
GS16,32,1,Buffer (standard),0,N/A,0.509114223,0.485236602,-0.015795865
GS16,32,1,Buffer (standard),0,N/A,0.507011993,0.485236602,-0.014415187
GS16,32,1,Buffer (standard),0,N/A,0.508039452,0.485236602,-0.015090208
GS16,32,1,L-Proline,0,wt %,N/A,N/A,-0.01461794
GS16,32,1,L-Proline,4,wt %,0.487830752,0.485236602,-0.001729196
GS16,32,1,L-Proline,8,wt %,0.46953533,0.485236602,0.010545053
GS16,32,1,L-Proline,12,wt %,0.459688244,0.485236602,0.017234667
GS16,32,1,L-Proline,16,wt %,0.447534803,0.485236602,0.025582655
GS16,32,1,L-Proline,20,wt %,0.436080014,0.485236602,0.033553272
GS16,32,1,L-Proline,24,wt %,0.433408667,0.485236602,0.035427523
GS16,32,1,Glycine,0,wt %,N/A,N/A,-0.01461794
GS16,32,1,Glycine,2,wt %,0.517362182,0.485236602,-0.021196695
GS16,32,1,Glycine,4,wt %,0.526757665,0.485236602,-0.027320485
GS16,32,1,Glycine,6,wt %,0.544088452,0.485236602,-0.038551197
GS16,32,1,Glycine,8,wt %,0.57622076,0.485236602,-0.059231476
GS16,32,1,Glycine,10,wt %,0.605428108,0.485236602,-0.077991532
GS16,32,1,Glycine,12,wt %,0.636512682,0.485236602,-0.09807308
GS16,32,1,Tricine,0,wt %,N/A,N/A,-0.01461794
GS16,32,1,Tricine,4,wt %,0.454415829,0.485236602,0.020843186
GS16,32,1,Tricine,8,wt %,0.423234857,0.485236602,0.042622866
GS16,32,1,Tricine,12,wt %,0.39102217,0.485236602,0.066082953
GS16,32,1,Tricine,16,wt %,0.375735973,0.485236602,0.077635537
GS16,32,1,Tricine,20,wt %,0.359054704,0.485236602,0.090605557
GS16,32,1,Tricine,24,wt %,0.342120462,0.485236602,0.104211342
GS16,32,1,Sarcosine,0,wt %,N/A,N/A,-0.01461794
GS16,32,1,Sarcosine,4,wt %,0.516633659,0.485236602,-0.020720642
GS16,32,1,Sarcosine,8,wt %,0.546511617,0.485236602,-0.040115946
GS16,32,1,Sarcosine,12,wt %,0.576081583,0.485236602,-0.05914211
GS16,32,1,Sarcosine,16,wt %,0.621348527,0.485236602,-0.088251526
GS16,32,1,Sarcosine,20,wt %,0.665859933,0.485236602,-0.117295662
GS16,32,1,Sarcosine,24,wt %,0.70587224,0.485236602,-0.14422558
GS16,32,1,BetaineH2O,0,wt %,N/A,N/A,-0.01461794
GS16,32,1,BetaineH2O,4,wt %,0.496827998,0.485236602,-0.007700628
GS16,32,1,BetaineH2O,8,wt %,0.490687022,0.485236602,-0.003629155
GS16,32,1,BetaineH2O,12,wt %,0.495732692,0.485236602,-0.006975742
GS16,32,1,BetaineH2O,16,wt %,0.48476995,0.485236602,0.00031143
GS16,32,1,BetaineH2O,20,wt %,0.481167064,0.485236602,0.002719798
GS16,32,1,BetaineH2O,24,wt %,0.485068442,0.485236602,0.000112211
GS16,32,1,L-Tryptophan,0,wt %,N/A,N/A,-0.01461794
GS16,32,1,L-Tryptophan,0.2,wt %,0.589838061,0.485236602,-0.067973896
GS16,32,1,L-Tryptophan,0.4,wt %,0.61834713,0.485236602,-0.086313911
GS16,32,1,L-Tryptophan,0.6,wt %,0.625767952,0.485236602,-0.091108046
GS16,32,1,L-Tryptophan,0.8,wt %,0.624371331,0.485236602,-0.090204861
GS16,32,1,L-Tryptophan,1,wt %,0.615526676,0.485236602,-0.084494683
GS16,32,1,L-Tryptophan,1.2,wt %,0.611501976,0.485236602,-0.081901086
GS16,32,1,D-Galactose,0,wt %,N/A,N/A,-0.01461794
GS16,32,1,D-Galactose,4,wt %,0.430000374,0.485236602,0.037827733
GS16,32,1,D-Galactose,8,wt %,0.416748838,0.485236602,0.047260005
GS16,32,1,D-Galactose,12,wt %,0.400216829,0.485236602,0.059271946
GS16,32,1,D-Galactose,16,wt %,0.380587352,0.485236602,0.073936497
GS16,32,1,D-Galactose,20,wt %,0.378129924,0.485236602,0.075806302
GS16,32,1,D-Galactose,24,wt %,0.379255609,0.485236602,0.074948804
GS16,32,1,Trehalose2H2O,0,wt %,N/A,N/A,-0.01461794
GS16,32,1,Trehalose2H2O,4,wt %,0.449676771,0.485236602,0.024103571
GS16,32,1,Trehalose2H2O,8,wt %,0.443681214,0.485236602,0.028252474
GS16,32,1,Trehalose2H2O,12,wt %,0.413830473,0.485236602,0.049359851
GS16,32,1,Trehalose2H2O,16,wt %,0.417078592,0.485236602,0.047023269
GS16,32,1,Trehalose2H2O,20,wt %,0.40472874,0.485236602,0.055964847
GS16,32,1,Trehalose2H2O,24,wt %,0.403005746,0.485236602,0.057225106
GS16,32,1,D-Mannitol,0,wt %,N/A,N/A,-0.01461794
GS16,32,1,D-Mannitol,2,wt %,0.45732744,0.485236602,0.018848044
GS16,32,1,D-Mannitol,4,wt %,0.456437028,0.485236602,0.019457554
GS16,32,1,D-Mannitol,6,wt %,0.456452138,0.485236602,0.019447206
GS16,32,1,D-Mannitol,8,wt %,0.450567343,0.485236602,0.023489619
GS16,32,1,D-Mannitol,10,wt %,0.448228674,0.485236602,0.025103141
GS16,32,1,D-Mannitol,12,wt %,0.445031237,0.485236602,0.027315852
GS16,32,1,Xylitol,0,wt %,N/A,N/A,-0.01461794
GS16,32,1,Xylitol,4,wt %,0.448325481,0.485236602,0.025036269
GS16,32,1,Xylitol,8,wt %,0.432263663,0.485236602,0.036232739
GS16,32,1,Xylitol,12,wt %,0.432380576,0.485236602,0.036150469
GS16,32,1,Xylitol,16,wt %,0.42131815,0.485236602,0.04398902
GS16,32,1,Xylitol,20,wt %,0.418662995,0.485236602,0.04588728
GS16,32,1,Xylitol,24,wt %,0.418398151,0.485236602,0.046076998
GS16,32,1,Meso-Erythritol,0,wt %,N/A,N/A,-0.01461794
GS16,32,1,Meso-Erythritol,4,wt %,0.44972428,0.485236602,0.024070804
GS16,32,1,Meso-Erythritol,8,wt %,0.437144657,0.485236602,0.032807981
GS16,32,1,Meso-Erythritol,12,wt %,0.432826364,0.485236602,0.035836882
GS16,32,1,Meso-Erythritol,16,wt %,0.423516776,0.485236602,0.042422215
GS16,32,1,Meso-Erythritol,20,wt %,0.421151304,0.485236602,0.044108105
GS16,32,1,Meso-Erythritol,24,wt %,0.419626214,0.485236602,0.04519786
GS16,32,1,Myo-Inositol,0,wt %,N/A,N/A,-0.01461794
GS16,32,1,Myo-Inositol,2,wt %,0.479650105,0.485236602,0.003735929
GS16,32,1,Myo-Inositol,4,wt %,0.473948786,0.485236602,0.007566573
GS16,32,1,Myo-Inositol,6,wt %,0.470332844,0.485236602,0.010005964
GS16,32,1,Myo-Inositol,8,wt %,0.471818042,0.485236602,0.009003065
GS16,32,1,Myo-Inositol,10,wt %,0.472980365,0.485236602,0.008219121
GS16,32,1,Myo-Inositol,12,wt %,0.479734383,0.485236602,0.003679442
GS16,32,1,Urea,0,M,N/A,N/A,-0.01461794
GS16,32,1,Urea,0.25,M,0.455514986,0.485236602,0.020089301
GS16,32,1,Urea,0.5,M,0.428580961,0.485236602,0.03883033
GS16,32,1,Urea,0.75,M,0.402635191,0.485236602,0.057496567
GS16,32,1,Urea,1,M,0.37657172,0.485236602,0.076996061
GS16,32,1,Urea,1.25,M,0.356816507,0.485236602,0.092377236
GS16,32,1,Urea,1.5,M,0.339223059,0.485236602,0.10658786
GS16,32,1,GuHCl,0,M,N/A,N/A,-0.01461794
GS16,32,1,GuHCl,0.25,M,0.40103156,0.485236602,0.058673105
GS16,32,1,GuHCl,0.5,M,0.366526416,0.485236602,0.084746324
GS16,32,1,GuHCl,0.75,M,0.335722778,0.485236602,0.10947897
GS16,32,1,GuHCl,1,M,0.31085445,0.485236602,0.130706686
GS16,32,1,GuHCl,1.25,M,0.291301688,0.485236602,0.148358216
GS16,32,1,GuHCl,1.5,M,0.268969352,0.485236602,0.169759139
GS16,32,1,Buffer (no NaCl),0,N/A,0.58717814,0.485236602,-0.066266121
GS16,32,1,Buffer (no NaCl),0,N/A,0.585668419,0.485236602,-0.06529689
GS16,32,1,Buffer (no NaCl),0,N/A,0.586119891,0.485236602,-0.065586729
GS16,32,1,Buffer (no NaCl),0,N/A,0.585864695,0.485236602,-0.065422897
GS16,32,1,Buffer (no NaCl),0,N/A,0.586038831,0.485236602,-0.065534689
GS16,32,1,Buffer (no NaCl),0,N/A,0.584280159,0.485236602,-0.064405663
GS16,32,1,NaCl,0,M,N/A,N/A,-0.065418831
GS16,32,1,NaCl,0.25,M,0.474200676,0.485236602,0.007396934
GS16,32,1,NaCl,0.5,M,0.469314454,0.485236602,0.010694426
GS16,32,1,NaCl,0.75,M,0.484419094,0.485236602,0.000545656
GS16,32,1,NaCl,1,M,0.513145987,0.485236602,-0.018439021
GS16,32,1,NaCl,1.25,M,0.536304312,0.485236602,-0.03351613
GS16,32,1,NaCl,1.5,M,0.585010506,0.485236602,-0.064874525
GS16,32,1,KCl,0,M,N/A,N/A,-0.065418831
GS16,32,1,KCl,0.25,M,0.476927181,0.485236602,0.005563101
GS16,32,1,KCl,0.5,M,0.474788959,0.485236602,0.007000891
GS16,32,1,KCl,0.75,M,0.495428208,0.485236602,-0.006774132
GS16,32,1,KCl,1,M,0.521871078,0.485236602,-0.024139034
GS16,32,1,KCl,1.25,M,0.547094202,0.485236602,-0.040491978
GS16,32,1,KCl,1.5,M,0.578956326,0.485236602,-0.060987862
GS24,48,1,Buffer (standard),0,N/A,0.426384733,0.44524956,0.012871031
GS24,48,1,Buffer (standard),0,N/A,0.420246748,0.44524956,0.017124493
GS24,48,1,Buffer (standard),0,N/A,0.422205389,0.44524956,0.015763477
GS24,48,1,Buffer (standard),0,N/A,0.397762663,0.44524956,0.033018862
GS24,48,1,Buffer (standard),0,N/A,0.421422111,0.44524956,0.016307334
GS24,48,1,Buffer (standard),0,N/A,0.421780117,0.44524956,0.016058688
GS24,48,1,Ficoll,0,wt %,N/A,N/A,0.018523981
GS24,48,1,Ficoll,4,wt %,0.446012414,0.44524956,-0.000514522
GS24,48,1,Ficoll,8,wt %,0.479827512,0.44524956,-0.022924749
GS24,48,1,Ficoll,12,wt %,0.524164026,0.44524956,-0.051401025
GS24,48,1,Ficoll,16,wt %,0.558403495,0.44524956,-0.072962667
GS24,48,1,Ficoll,20,wt %,0.59765053,0.44524956,-0.097507375
GS24,48,1,Ficoll,24,wt %,0.62947852,0.44524956,-0.117483054
GS24,48,1,D-Sorbitol,0,wt %,N/A,N/A,0.018523981
GS24,48,1,D-Sorbitol,4,wt %,0.399183665,0.44524956,0.031998666
GS24,48,1,D-Sorbitol,8,wt %,0.386104932,0.44524956,0.041475617
